16pkA01,-2.022435101319728
16vpA00,-1.7905074248605493
1914A00,-1.6506134555043916
1a02F00,-1.8765378217404616
1a04A01,-2.619324253930468
1a04A02,-2.069115739264218
1a0aA00,0.6150119854406972
1a0cA00,-1.6004562069757702
1a0iA01,-1.0836504552958444
1a0iA02,-1.1131936375799516
1a0iA03,-1.4824388657452423
1a0pA01,-2.043228103323177
1a0pA02,-2.068037939910282
1a0rP02,-1.4915469186114554
1a0sP00,-0.29802442764926507
1a17A00,-0.9781409763782503
1a1hA01,-0.9563139363000969
1a1hA03,-0.7068446861897962
1a1tA00,-0.4136133022072646
1a1xA00,-1.1293862601607547
1a2oA01,-1.4981706435157613
1a2pA00,-2.006730726675155
1a31A03,-1.9194681790895656
1a32A00,-1.4316835716582599
1a35A04,-1.3589260112037647
1a3aC00,-2.569492628063652
1a3qA01,-1.4099468402826665
1a3wA03,-1.2080170399212051
1a41A01,-1.0023111514537764
1a41A02,-2.5152662441468205
1a4iA02,-2.271562273960889
1a4iB01,-2.3015640773131207
1a59A02,-1.5751876095606068
1a5tA01,-1.8215283985431945
1a5tA02,-1.5314993105764632
1a5tA03,-2.395134720600578
1a62A01,-2.8174916934203753
1a62A02,-1.3747355008297912
1a6bB00,-1.1383146880469148
1a6cA01,-0.19861792463201736
1a6cA02,-0.20166935687974277
1a6jB00,-2.400857010524777
1a6qA02,-2.798993171381652
1a6sA00,0.3272782667285413
1a6yA00,-0.19053224912783745
1a6zA01,-2.0900953182132582
1a73A00,-0.6151233758722334
1a76A02,-2.489110952193735
1a79A02,-2.383986608829109
1a7cA02,-0.9143580594306903
1a7jA00,-1.3974006532143104
1a7sA01,-1.3795825145035296
1a7sA02,-1.598357222388872
1a87A01,-2.6545233330821407
1a8dA01,-1.5323693015603665
1a8dA02,-1.547380318464102
1a8lA01,-2.6614390018221914
1a8lA02,-2.8745721441270224
1a8oA00,-2.6940827411915413
1a91A00,1.2478928959292077
1a92A00,-1.5142877497257163
1a9nC00,-1.9374500742182812
1a9xA03,-1.1139475808012094
1a9xA04,-1.1936381773190254
1a9xA05,-2.3922245386165066
1a9xA06,-1.425608447067537
1a9xA08,-1.9963653456777468
1a9xB01,-2.076560936112695
1a9xB02,-1.9832356005394216
1aa0A00,-0.3972652706994983
1ab4A02,-1.6887243331851969
1abaA00,-2.2268689162586246
1abrA02,-1.2514157031519688
1abvA00,-1.9471417198510987
1ac5A00,-2.127042067916406
1ad2A01,-2.2219197999006197
1ad2A02,-2.226764368569529
1aduB02,-0.06313155728419038
1ae9A00,-2.4736356585097345
1aepA00,-2.714897857351849
1af6A00,-0.09608210839775917
1af7A01,-1.7020039790172306
1af7A02,-2.0566946316375776
1afoA00,2.56697862824038
1afwA01,-0.9037948311905277
1aggA00,0.357439893811629
1agjA01,-1.9850822220760103
1agjA02,-2.7456460015020303
